3600	0.00153958	0.0974305	-8.57617	
3601	0.00321239	0.0979867	-9.59338	
3602	0.00338326	0.100222	-10.6406	
3603	0.00326935	0.101245	-11.085	
3604	0.00333684	0.100086	-10.584	
3605	0.00376836	0.0997462	-10.492	
3606	0.00387066	0.0995794	-10.4526	
3607	0.00449287	0.100093	-10.8791	
3608	0.00418096	0.100384	-11.1569	
3609	0.00365301	0.100387	-11.0977	
3610	0.00471864	0.100885	-11.5281	
3611	0.00457902	0.100761	-11.6779	
3612	0.00469028	0.100229	-11.7018	
3613	0.00452417	0.100669	-11.9986	
3614	0.0027268	0.0982976	-10.9421	
3615	0.00267124	0.0971584	-11.1199	
3616	0.00305099	0.098077	-11.6992	
3617	0.00330599	0.0983621	-11.5855	
3618	0.00255036	0.0975788	-10.8964	
3619	0.00186086	0.096438	-10.4923	
3620	0.00135399	0.096598	-10.2881	
3621	0.00140843	0.0967411	-10.3263	
3622	0.00121133	0.0962327	-10.2341	
3623	0.00128134	0.0963571	-10.23	
3624	0.00159668	0.0972373	-10.4647	
3625	0.00144564	0.0970809	-10.4402	
3626	0.00118868	0.0977738	-10.594	
3627	0.00181351	0.0984286	-10.8597	
3628	0.00226505	0.0977604	-11.0799	
3629	0.00301917	0.0979931	-11.5249	
3630	0.00410186	0.0981498	-12.0571	
3631	0.00461247	0.0983613	-12.7584	
3632	0.003567	0.0989185	-13.0615	
3633	0.00343161	0.0981859	-12.5185	
3634	0.00327958	0.0980157	-12.7112	
3635	0.00216504	0.0992062	-13.5123	
3636	0.00222469	0.100331	-14.4178	
3637	0.00209082	0.10021	-14.6185	
3638	0.00187038	0.0997159	-14.2936	
3639	0.00150773	0.0992421	-13.8816	
3640	0.00133996	0.0996874	-13.821	
3641	0.000561117	0.0998191	-13.5223	
3642	-0.000233847	0.0998008	-13.2313	
3643	-0.000695151	0.0998379	-13.0222	
3644	-0.00108788	0.100176	-12.9481	
3645	-0.000936499	0.100371	-12.9752	
3646	-0.000954118	0.0998198	-13.0069	
3647	0.000141076	0.0995967	-13.4021	
3648	0.00028139	0.099651	-13.6684	
3649	0.00101165	0.0989247	-13.5331	
3650	0.0006344	0.0970532	-12.7351	
3651	0.000878844	0.0964591	-12.4343	
3652	0.000990779	0.0957378	-12.3391	
3653	0.00128754	0.0951521	-12.2883	
3654	0.00143424	0.0938251	-12.1377	
3655	0.0014349	0.0932876	-12.0625	
3656	0.000867826	0.0932814	-12.0452	
3657	0.00109927	0.0925949	-11.957	
3658	0.00140066	0.0926586	-12.1323	
3659	0.000840917	0.0926655	-12.318	
3660	0.00134305	0.0929319	-12.6408	
3661	0.00120526	0.0922133	-12.5122	
3662	0.00129953	0.0911924	-12.2221	
3663	0.00113755	0.0921721	-12.2185	
3664	0.000711554	0.0915035	-12.1924	
3665	-0.000841629	0.0918992	-12.2716	
3666	-0.000450772	0.0906294	-12.5145	
3667	0.000119294	0.0887923	-12.4931	
3668	-0.000224752	0.0875172	-12.2431	
3669	-0.000681948	0.0857895	-11.702	
3670	-0.00125807	0.0858551	-11.2824	
3671	-0.00125477	0.0851189	-10.9139	
3672	-0.00144195	0.0849067	-10.6916	
3673	-0.00138312	0.0846221	-10.5833	
3674	-0.00146144	0.0833058	-10.365	
3675	-0.00176756	0.0821834	-10.2035	
3676	-0.00153048	0.0805893	-10.064	
3677	-0.00166309	0.0808752	-10.1199	
3678	-0.00151563	0.0810791	-10.116	
3679	-0.00182769	0.082521	-10.1531	
3680	-0.00122678	0.0809092	-9.957	
3681	-0.000662326	0.0792495	-9.64864	
3682	0.000183589	0.0782581	-9.44814	
3683	0.000297491	0.0774671	-9.05743	
3684	0.000558876	0.0763754	-8.83527	
3685	0.00089386	0.0751225	-8.52795	
3686	0.000524292	0.0738994	-8.40407	
3687	0.0002594	0.0711116	-7.96715	
3688	0.000260888	0.0699674	-8.00218	
3689	0.00081289	0.0708147	-8.60043	
3690	8.00499e-05	0.0697761	-8.36364	
3691	0.000853349	0.0686932	-8.71756	
3692	0.000755959	0.0667453	-8.78105	
3693	0.00149521	0.0682517	-9.41332	
3694	0.00113535	0.0657177	-8.88351	
3695	0.000207996	0.0644529	-8.53825	
3696	-0.000349681	0.0631029	-8.48038	
3697	-0.000770627	0.0647029	-8.7081	
3698	-0.00136365	0.0642127	-8.22278	
3699	-0.00159556	0.0640596	-8.06148	
3700	-0.00154795	0.0638575	-8.10245	
3701	-0.00197438	0.0630653	-7.95175	
3702	-0.00241098	0.0633172	-7.7572	
3703	-0.00239045	0.0620208	-7.53329	
3704	-0.00237607	0.0614438	-7.45224	
3705	-0.0027851	0.0604552	-7.29121	
3706	-0.0031603	0.0595876	-7.13646	
3707	-0.0037172	0.0599554	-7.10009	
3708	-0.00377369	0.059212	-7.06788	
3709	-0.00413426	0.0588481	-6.87628	
3710	-0.00445339	0.0585905	-6.78001	
3711	-0.00452542	0.0578929	-6.6334	
3712	-0.00448939	0.0571496	-6.72196	
3713	-0.00425208	0.0555482	-6.8403	
3714	-0.00424332	0.054618	-6.98136	
3715	-0.00478219	0.056036	-7.12312	
3716	-0.00508049	0.0548013	-6.97613	
3717	-0.00521847	0.0536176	-6.90389	
3718	-0.00551558	0.0527524	-6.7165	
3719	-0.00582947	0.0526721	-6.69615	
3723	0.00249926	0.161889	-20.5357	
3724	0.00247904	0.161572	-20.5638	
3725	0.00254475	0.161254	-20.4977	
3726	0.00256886	0.159854	-19.853	
3727	0.00179691	0.158064	-19.2759	
3728	0.000984519	0.156479	-19.011	
3729	0.000779083	0.154134	-18.2011	
3730	0.00169469	0.151623	-17.6631	
3731	0.00231239	0.149356	-17.3911	
3732	0.00245532	0.147057	-17.0483	
3733	0.00284677	0.144979	-16.7613	
3734	0.00355363	0.143137	-16.5648	
3735	0.00381105	0.141712	-16.517	
3736	0.00370451	0.141192	-16.7662	
3737	0.00350978	0.141171	-17.1206	
3738	0.00333721	0.140952	-17.2672	
3739	0.00361802	0.140974	-17.6283	
3740	0.00385045	0.140918	-17.8801	
3741	0.00366071	0.141084	-18.0105	
3742	0.00366731	0.140731	-18.1519	
3743	0.00391078	0.139792	-18.2815	
3744	0.00447089	0.138195	-18.2987	
3745	0.00528789	0.136298	-18.2323	
3746	0.00637636	0.134356	-18.0289	
3747	0.00682083	0.132381	-17.66	
3748	0.00664359	0.13108	-17.4953	
3749	0.00615093	0.129821	-17.364	
3750	0.00594327	0.128713	-17.3476	
3751	0.00563305	0.128167	-17.446	
3752	0.00524217	0.127816	-17.449	
3753	0.00469694	0.128129	-17.6843	
3754	0.00510194	0.128006	-17.9359	
3755	0.00509313	0.127703	-18.079	
3756	0.00501737	0.128013	-18.3786	
3757	0.00532536	0.128055	-18.6882	
3758	0.00550291	0.127551	-18.5372	
3759	0.00552537	0.126289	-17.7934	
3760	0.00516038	0.124983	-17.1124	
3761	0.00450229	0.123511	-16.6835	
3762	0.00452615	0.122346	-16.6024	
3763	0.00540748	0.121073	-16.6767	
3764	0.0065266	0.11981	-16.8026	
3765	0.00709668	0.117983	-16.4903	
3766	0.00757128	0.116337	-16.2077	
3767	0.00743774	0.115252	-15.7255	
3768	0.0066195	0.114301	-15.0245	
3769	0.0057546	0.114104	-14.7373	
3770	0.00520403	0.113686	-14.4848	
3771	0.00461357	0.114006	-14.4965	
3772	0.00443961	0.114501	-14.8051	
3773	0.00389896	0.115329	-15.1744	
3774	0.00326268	0.11559	-15.1954	
3775	0.00276881	0.115737	-15.0086	
3776	0.00330246	0.114914	-14.6556	
3777	0.00361817	0.113982	-14.261	
3778	0.00406932	0.112984	-14.2011	
3779	0.00505954	0.111707	-14.3993	
3780	0.00514297	0.110928	-14.4293	
3781	0.00441082	0.109996	-14.1749	
3782	0.00399608	0.108335	-13.8047	
3783	0.00376948	0.1076	-13.7876	
3784	0.00361045	0.106077	-13.2753	
3785	0.0033177	0.104547	-12.7554	
3786	0.0036461	0.10434	-12.9465	
3787	0.00370897	0.104429	-13.1158	
3788	0.00371186	0.103075	-12.7313	
3789	0.00429158	0.102695	-12.9877	
3790	0.00494087	0.103908	-13.894	
3791	0.00474907	0.103786	-13.7317	
3792	0.0047002	0.102776	-13.274	
3793	0.00449551	0.101764	-12.8699	
3794	0.00478268	0.098305	-11.733	
3795	0.00401936	0.098883	-12.0119	
3796	0.00472703	0.0971591	-11.7714	
3797	0.00596754	0.0955451	-11.7297	
3798	0.00659602	0.0947133	-11.751	
3799	0.00663848	0.0935757	-11.4253	
3800	0.00685157	0.092676	-11.2004	
3801	0.00626791	0.0920439	-10.7565	
3802	0.00637617	0.0915106	-10.6631	
3803	0.00617195	0.0912321	-10.5059	
3804	0.00600671	0.0908679	-10.2902	
3805	0.00541374	0.0908197	-9.98614	
3806	0.00510714	0.0904271	-9.68391	
3807	0.00514343	0.089603	-9.39722	
3808	0.0050913	0.0896643	-9.35817	
3809	0.00471933	0.0896911	-9.17813	
3810	0.00328215	0.0909316	-8.99339	
3811	0.00446005	0.0903857	-9.10201	
3812	0.00463275	0.0903952	-9.10761	
3813	0.00540742	0.090162	-8.88559	
3814	0.00584778	0.0898231	-8.70976	
3815	0.00587697	0.0903765	-8.50357	
3816	0.00699811	0.0901231	-8.50968	
3817	0.00759291	0.0897481	-8.30609	
3818	0.00764547	0.0896768	-7.78572	
3819	0.00799095	0.0899914	-7.46784	
3820	0.00773695	0.0911421	-7.19933	
3821	0.00637047	0.0927179	-6.66738	
3822	0.00512685	0.0925414	-5.87171	
3823	0.00438985	0.0926685	-5.53114	
3824	0.00436973	0.0926607	-5.42015	
3825	0.00430591	0.0926048	-5.35527	
3826	0.00451219	0.0924494	-5.441	
3827	0.00427628	0.0934158	-5.61831	
3828	0.00402616	0.0944788	-5.65991	
3829	0.00334717	0.0956082	-5.7534	
3830	0.00264846	0.0988361	-6.15005	
3831	0.00150644	0.102386	-6.47903	
3832	0.00326957	0.104409	-7.29619	
3833	0.00430417	0.10455	-7.54857	
3834	0.00523448	0.103646	-7.56384	
3835	0.00434552	0.104568	-7.6433	
3836	0.00656524	0.104624	-8.47306	
3837	0.00746994	0.104692	-8.71233	
3838	0.00850888	0.107506	-9.48611	
3839	0.00957797	0.10901	-9.89098	
3840	0.00889045	0.110989	-9.51653	
3841	0.00818633	0.111914	-8.93879	
3842	0.00833584	0.110694	-8.30128	
3843	0.00798273	0.109762	-7.85452	
3844	0.0075422	0.110138	-7.94556	
3845	0.00752383	0.111116	-8.23679	
3846	0.0079613	0.111552	-8.32738	
3847	0.00788792	0.112553	-8.39812	
3848	0.00777896	0.114547	-8.58323	
3849	0.00781106	0.115324	-8.65803	
3850	0.00752685	0.116058	-8.64711	
3851	0.00700502	0.116529	-8.74162	
3852	0.00619923	0.118153	-9.12183	
3853	0.00571344	0.119279	-9.30289	
3854	0.00579641	0.118142	-8.8165	
3855	0.00586761	0.11729	-8.79272	
3856	0.0060328	0.117499	-9.17627	
3857	0.00600153	0.117286	-9.23172	
3858	0.00589378	0.116651	-8.98135	
3859	0.00551898	0.115973	-8.51609	
3860	0.00555527	0.115905	-8.49727	
3861	0.00574339	0.115809	-8.59174	
3862	0.00550868	0.116229	-8.52968	
3863	0.00426587	0.117392	-8.18096	
3864	0.00372215	0.119165	-8.22595	
3865	0.00277225	0.120672	-8.26881	
3866	0.00292523	0.120968	-8.21856	
3867	0.00307519	0.120306	-7.66009	
3868	0.0032318	0.119677	-6.98967	
3869	0.00360778	0.118577	-6.47915	
3870	0.00389098	0.117306	-5.9451	
3871	0.00292741	0.115996	-4.86582	
3872	0.00185887	0.114145	-3.80734	
3873	0.00153795	0.112741	-3.16763	
3874	0.00096476	0.111754	-2.66193	
3875	0.00052993	0.111276	-2.4772	
3876	0.000406118	0.110821	-2.51522	
3877	0.000577883	0.110588	-2.56155	
3878	0.00115528	0.110814	-2.8792	
3879	0.00162203	0.111324	-3.16313	
3880	0.00218648	0.112396	-3.60006	
3881	0.00301933	0.113666	-4.15771	
3882	0.00395514	0.115559	-4.63556	
3883	0.0042599	0.116256	-4.54256	
3884	0.00512713	0.116668	-4.55319	
3885	0.0051136	0.11692	-4.32264	
3886	0.00468449	0.116367	-4.07164	
3887	0.0037058	0.115823	-3.88763	
3888	0.00260087	0.115284	-3.3346	
3889	0.00122717	0.11584	-2.79508	
3890	0.000534997	0.115689	-2.51479	
3891	4.00147e-05	0.115281	-2.35121	
3892	3.33887e-05	0.115479	-2.36378	
3893	0.000378597	0.117648	-2.47258	
3894	0.00110359	0.118172	-3.10276	
3895	0.00164494	0.118528	-3.54725	
3896	0.00235225	0.118325	-3.76412	
3897	0.00220642	0.118346	-3.85689	
3898	0.00247246	0.118951	-4.18769	
3899	0.0025579	0.119179	-4.22055	
3900	0.00284622	0.118525	-3.94895	
3901	0.00221155	0.11778	-3.74497	
3902	0.00238056	0.117475	-4.06719	
3903	0.00195038	0.116368	-4.28769	
3904	0.0016794	0.115603	-4.03479	
3905	0.00182003	0.114727	-3.85691	
3906	0.00169127	0.113758	-3.61039	
3907	0.00204066	0.112234	-3.17468	
3908	0.00100155	0.112307	-2.6032	
3909	0.000688721	0.112421	-2.50025	
3910	0.000358704	0.112638	-2.52069	
3911	0.000461257	0.113008	-2.69328	
3912	0.000879551	0.114281	-3.07658	
3913	4.04342e-05	0.117203	-3.54397	
3914	-0.000297089	0.118452	-3.96741	
3915	6.34088e-06	0.119026	-4.34659	
3916	0.000839208	0.119048	-4.57867	
3917	0.00165003	0.118065	-4.26909	
3918	0.00279487	0.116982	-3.81509	
3919	0.00394875	0.115987	-3.8424	
3920	0.00445819	0.115422	-4.24581	
3921	0.00329813	0.114791	-3.61782	
3922	0.00176133	0.11522	-2.90174	
3923	0.00108572	0.115085	-2.37534	
3924	0.00110158	0.11487	-2.33156	
3925	0.000640436	0.115464	-2.46741	
3926	0.000541201	0.115911	-2.62267	
3927	0.000587644	0.116985	-3.05525	
3928	0.0011147	0.117759	-3.71062	
3929	0.00141924	0.119213	-4.72578	
3930	0.00144323	0.1196	-5.03732	
3931	0.00202357	0.118921	-4.65252	
3932	0.0019848	0.11862	-4.17982	
3933	0.00174534	0.118066	-3.88663	
3934	0.00112026	0.117364	-3.43601	
3935	0.00117795	0.116908	-3.28654	
3936	0.00146795	0.116053	-3.34836	
3937	0.00159233	0.115555	-3.46007	
3940	0.00431421	0.146735	-7.00553	
3941	0.00482813	0.148173	-7.93682	
3942	0.00508509	0.149451	-8.73321	
3943	0.00558644	0.150834	-9.6148	
3944	0.00544938	0.15275	-10.4445	
3945	0.00531616	0.154674	-11.3342	
3946	0.00509611	0.155317	-11.6909	
3947	0.00479737	0.156721	-12.223	
3948	0.00515703	0.156553	-12.5557	
3949	0.00534746	0.155156	-12.674	
3950	0.00569417	0.153115	-12.901	
3951	0.0057685	0.151985	-13.3939	
3952	0.00621723	0.149943	-13.5385	
3953	0.00729825	0.147475	-13.5773	
3954	0.00815432	0.14511	-13.5982	
3955	0.00862806	0.142915	-13.6493	
3956	0.00822855	0.141283	-13.5107	
3957	0.00785226	0.139973	-13.4262	
3958	0.00767205	0.139213	-13.5691	
3959	0.00728431	0.139316	-13.98	
3960	0.00714372	0.13924	-14.3329	
3961	0.00739081	0.139121	-14.6777	
3962	0.00711556	0.139065	-14.6898	
3963	0.00734864	0.13866	-14.7701	
3964	0.00739166	0.137473	-14.1678	
3965	0.00673271	0.136245	-13.2668	
3966	0.00691998	0.135392	-13.279	
3967	0.00649849	0.134146	-13.0938	
3968	0.00758722	0.132331	-12.9984	
3969	0.00921938	0.130659	-13.2307	
3970	0.00987674	0.129392	-13.4179	
3971	0.00961206	0.128194	-13.2408	
3972	0.00908504	0.126881	-12.8175	
3973	0.0082142	0.126051	-12.4987	
3974	0.0070507	0.125645	-12.2525	
3975	0.00574149	0.125574	-11.9373	
3976	0.00458428	0.125383	-11.5794	
3977	0.00411464	0.125561	-11.7205	
3978	0.00316635	0.126101	-11.9746	
3979	0.00173482	0.12637	-11.8258	
3980	0.00138875	0.126476	-11.8433	
3981	0.00239133	0.125728	-11.863	
3982	0.00496832	0.124541	-12.0653	
3983	0.00695909	0.122836	-12.1755	
3984	0.00847997	0.121455	-12.5135	
3985	0.00857883	0.120471	-12.4858	
3986	0.00783372	0.119328	-12.056	
3987	0.00676182	0.117915	-11.4357	
3988	0.00654058	0.116609	-11.0959	
3989	0.00589529	0.115108	-10.5397	
3990	0.00481721	0.11411	-10.0907	
3991	0.00407978	0.113331	-9.85361	
3992	0.00291492	0.113326	-9.74352	
3993	0.00219863	0.113161	-9.74527	
3994	0.00185572	0.113054	-9.89701	
3995	0.00191602	0.11315	-10.2652	
3996	0.00231931	0.113322	-10.6422	
3997	0.00266448	0.113206	-10.6887	
3998	0.00297495	0.112128	-10.2443	
3999	0.00283889	0.110545	-9.72643	
4000	0.00254031	0.109496	-9.62998	
4001	0.00286536	0.108392	-9.61979	
4002	0.00351696	0.106984	-9.52846	
4003	0.0040969	0.105664	-9.34911	
4004	0.00442225	0.104294	-8.95636	
4005	0.00464387	0.103251	-8.52985	
4006	0.00449523	0.101884	-7.768	
4007	0.0042647	0.100685	-7.13582	
4008	0.0036484	0.100088	-6.79234	
4009	0.00348638	0.0997563	-6.67615	
4010	0.00273945	0.0995344	-6.27857	
4011	0.00208228	0.0995107	-6.05946	
4012	0.00158014	0.0995534	-5.95901	
4013	0.00178042	0.0996191	-6.10947	
4014	0.00182816	0.0999167	-6.34519	
4015	0.00236039	0.0999996	-6.78887	
4016	0.00292046	0.100143	-7.25925	
4017	0.00297475	0.100577	-7.64382	
4018	0.00322729	0.100853	-8.131	
4019	0.0030677	0.100699	-8.50454	
4020	0.00335832	0.100786	-9.23538	
4021	0.00380166	0.100545	-9.57125	
4022	0.00395921	0.0994	-9.27653	
4023	0.00428005	0.0981737	-9.15902	
4024	0.00396658	0.0974268	-9.04908	
4025	0.00388281	0.0967556	-8.84503	
4026	0.00426948	0.0956778	-8.62166	
4027	0.00481056	0.0949865	-8.69234	
4028	0.00518089	0.09428	-8.72097	
4029	0.00570531	0.0938775	-8.88024	
4030	0.00640209	0.0935441	-9.03687	
4031	0.00665635	0.0931684	-8.9517	
4032	0.00657496	0.0928362	-8.81265	
4033	0.00688957	0.0927662	-9.01323	
4034	0.00719037	0.0931755	-9.36581	
4035	0.00759976	0.0933948	-9.58904	
4036	0.00785423	0.0932148	-9.5441	
4037	0.0081494	0.0931315	-9.52483	
4038	0.00810496	0.093055	-9.38509	
4039	0.00803413	0.0931295	-9.39993	
4040	0.0081786	0.0935509	-9.65366	
4041	0.00825258	0.0939399	-9.80273	
4042	0.00832668	0.0940118	-10.0972	
4043	0.00868754	0.0945842	-10.7957	
4044	0.00832851	0.0952578	-11.1557	
4045	0.00797342	0.0953153	-11.4389	
4046	0.00784265	0.0955914	-11.8421	
4047	0.00757407	0.0963219	-11.83	
4048	0.00693935	0.0948156	-10.8385	
4049	0.00629678	0.0938278	-10.3243	
4050	0.00606708	0.0941061	-10.2211	
4051	0.00604697	0.0937873	-9.6793	
4052	0.00670789	0.0925085	-8.92405	
4053	0.00706663	0.0913651	-8.21911	
4054	0.00664429	0.0904789	-7.48982	
4055	0.00638048	0.090151	-7.14106	
4056	0.00587592	0.0901139	-6.86669	
4057	0.00553214	0.0902878	-6.71074	
4058	0.00514786	0.0904017	-6.52108	
4059	0.00522501	0.0907442	-6.64324	
4060	0.00514919	0.0909396	-6.73449	
4061	0.0058579	0.0915768	-7.27361	
4062	0.0065424	0.0922734	-7.82829	
4063	0.00714622	0.0930093	-8.38526	
4064	0.00706604	0.0938316	-8.64986	
4065	0.0070449	0.0940691	-8.77663	
4066	0.00736466	0.0944925	-9.10914	
4067	0.00778412	0.0947202	-9.3601	
4068	0.00802824	0.0944358	-9.53474	
4069	0.008262	0.0946107	-9.94131	
4070	0.00777038	0.0951114	-10.0191	
4071	0.00703391	0.0949963	-9.66588	
4072	0.00607086	0.0946318	-9.08947	
4073	0.00543673	0.0944301	-8.56002	
4074	0.00487715	0.0939215	-7.88137	
4075	0.00475776	0.0934125	-7.33533	
4076	0.00464419	0.0929737	-6.89151	
4077	0.00495147	0.0929043	-6.77678	
4078	0.00491457	0.0931847	-6.69247	
4079	0.00476507	0.0935113	-6.573	
4080	0.00441707	0.0937441	-6.49835	
4081	0.00405127	0.0944129	-6.62093	
4082	0.00390605	0.0953809	-6.88913	
4083	0.00427065	0.095717	-7.22053	
4084	0.00475327	0.0964433	-7.84169	
4085	0.00520266	0.0973937	-8.45847	
4086	0.0053255	0.0975787	-8.54598	
4087	0.00531145	0.0969922	-8.47324	
4088	0.00531417	0.0970884	-8.63263	
4089	0.00565661	0.0969844	-8.70072	
4090	0.00602177	0.0957457	-8.56709	
4091	0.00628471	0.0959586	-8.93394	
4092	0.00630198	0.0960736	-8.96001	
4093	0.00592765	0.0955961	-8.47132	
4094	0.00504101	0.0949137	-7.70168	
4095	0.00437338	0.0940014	-6.99923	
4096	0.00391261	0.0936409	-6.73767	
4097	0.00320623	0.0941458	-6.8019	
4098	0.00255682	0.0948802	-6.94358	
4099	0.00230981	0.0956432	-7.16785	
4100	0.00188769	0.0961978	-7.25186	
4101	0.00163333	0.0967572	-7.39828	
4102	0.00157333	0.0971305	-7.57636	
4103	0.00141861	0.0972951	-7.70285	
