4101	0.99869	-0.00808883	0.0505299	-0.0282191	0.00898603	0.999806	-0.017554	-0.00741398	-0.0503781	0.0179851	0.998568	0.0843856	0	0	0	1
4102	0.994947	-0.0133549	0.0995079	-0.062168	0.0168309	0.999274	-0.0341746	-0.0237723	-0.0989792	0.0356767	0.99445	0.172805	0	0	0	1
4103	0.988157	-0.0126456	0.152924	-0.076426	0.0206614	0.998488	-0.0509412	-0.049441	-0.152049	0.0534975	0.986924	0.266716	0	0	0	1
4104	0.976856	0.00755397	0.213766	-0.0984608	0.00433976	0.998471	-0.0551151	-0.0599588	-0.213855	0.0547672	0.975329	0.378544	0	0	0	1
4105	0.959495	0.0515762	0.276963	-0.111512	-0.0333382	0.996978	-0.0701627	-0.068808	-0.279745	0.0580873	0.958315	0.497869	0	0	0	1
4106	0.918932	0.0387215	0.392511	-0.157381	-0.00865118	0.996909	-0.078092	-0.0887626	-0.394321	0.0683655	0.916426	0.597526	0	0	0	1
4107	0.877976	0.0279184	0.47789	-0.0736583	0.0230862	0.994667	-0.100522	-0.102653	-0.478148	0.0992888	0.872649	0.615342	0	0	0	1
4108	0.845533	0.0307506	0.533037	-0.0764621	0.0409509	0.991664	-0.122167	-0.127655	-0.532351	0.125125	0.837226	0.695577	0	0	0	1
4109	0.838058	0.0260872	0.544957	-0.0653483	0.0615007	0.987973	-0.141873	-0.136721	-0.542104	0.152413	0.826374	0.788463	0	0	0	1
4110	0.842513	0.015571	0.538451	-0.0809823	0.0920341	0.980724	-0.172366	-0.144545	-0.530756	0.194777	0.82484	0.895563	0	0	0	1
4111	0.847491	0.0124969	0.530662	-0.100534	0.0953412	0.979881	-0.17534	-0.161104	-0.522177	0.199193	0.829249	0.98106	0	0	0	1
4112	0.841648	-0.00871421	0.539956	-0.0961608	0.109461	0.981867	-0.154774	-0.187579	-0.528816	0.189369	0.827341	1.06325	0	0	0	1
4113	0.835313	-0.015377	0.549559	-0.100858	0.109809	0.984133	-0.13937	-0.215115	-0.538696	0.176764	0.823748	1.14759	0	0	0	1
4114	0.826836	-0.00908178	0.56237	-0.108735	0.100501	0.986164	-0.131837	-0.229718	-0.553392	0.165526	0.816308	1.23811	0	0	0	1
4115	0.813466	-0.00553133	0.581586	-0.116522	0.106091	0.984589	-0.139026	-0.235687	-0.571855	0.174794	0.801517	1.32147	0	0	0	1
4116	0.802541	0.00144991	0.596595	-0.135309	0.116451	0.980381	-0.159033	-0.243086	-0.585121	0.197105	0.786628	1.40193	0	0	0	1
4117	0.792303	0.00351659	0.610118	-0.150546	0.133358	0.974806	-0.178798	-0.246063	-0.595375	0.223026	0.771873	1.48964	0	0	0	1
4118	0.781115	0.00149401	0.624386	-0.166232	0.150698	0.969983	-0.190846	-0.270413	-0.605929	0.243167	0.757443	1.57413	0	0	0	1
4119	0.776056	0.0254703	0.630149	-0.172553	0.129041	0.971632	-0.198192	-0.296707	-0.617321	0.235123	0.750754	1.6597	0	0	0	1
4120	0.759901	0.0510637	0.64803	-0.16689	0.119783	0.968838	-0.216805	-0.318356	-0.638907	0.242373	0.730105	1.74546	0	0	0	1
4121	0.742881	0.0569653	0.666996	-0.150095	0.117224	0.969908	-0.213396	-0.333423	-0.65908	0.236716	0.713848	1.82863	0	0	0	1
4122	0.732852	0.051597	0.678429	-0.120458	0.115392	0.97325	-0.198668	-0.338204	-0.670531	0.22388	0.707294	1.91549	0	0	0	1
4123	0.722903	0.0306751	0.690269	-0.0790236	0.129951	0.97515	-0.17943	-0.340872	-0.67862	0.219412	0.700952	2.00933	0	0	0	1
4124	0.710631	9.81285e-05	0.703565	-0.0267042	0.148535	0.97744	-0.150163	-0.339945	-0.687707	0.211215	0.694584	2.10124	0	0	0	1
4125	0.700261	-0.0309544	0.713215	0.0339932	0.175341	0.975914	-0.1298	-0.352681	-0.692019	0.215949	0.688822	2.19427	0	0	0	1
4126	0.708968	-0.0814285	0.700524	0.124722	0.180232	0.981247	-0.0683444	-0.365822	-0.681822	0.174711	0.710348	2.27863	0	0	0	1
4127	0.714684	-0.129427	0.687369	0.172372	0.191074	0.981478	-0.0138614	-0.370022	-0.672843	0.141245	0.726177	2.34279	0	0	0	1
4128	0.721887	-0.169017	0.671054	0.234317	0.187749	0.981179	0.0451571	-0.403013	-0.666056	0.0933911	0.740032	2.433	0	0	0	1
4129	0.73246	-0.205125	0.649174	0.281692	0.174366	0.978248	0.112369	-0.429681	-0.658103	0.0308886	0.752294	2.50004	0	0	0	1
4130	0.732052	-0.222216	0.643988	0.321645	0.167403	0.974997	0.14614	-0.433855	-0.660361	0.000823922	0.750948	2.5749	0	0	0	1
