5001	0.999492	0.00547906	0.0313981	-0.00891035	-0.00591154	0.999889	0.013698	-0.0345823	-0.0313195	-0.0138766	0.999413	0.0730195	0	0	0	1
5002	0.998719	0.0305154	0.0403739	-0.00381383	-0.0319365	0.998876	0.0350343	-0.0351297	-0.0392594	-0.0362788	0.99857	0.175488	0	0	0	1
5003	0.998314	0.0304659	0.0494126	-0.000756267	-0.0327511	0.998399	0.0461182	-0.0505283	-0.0479285	-0.0476587	0.997713	0.262109	0	0	0	1
5004	0.998271	0.0217364	0.0546125	0.0161586	-0.0242787	0.998631	0.0463279	-0.058426	-0.0535307	-0.0475737	0.997432	0.356052	0	0	0	1
5005	0.998275	0.00480013	0.0585209	0.0378176	-0.00675798	0.999422	0.0333036	-0.0671257	-0.0583273	-0.0336416	0.99773	0.434847	0	0	0	1
5006	0.997975	-0.0097238	0.0628637	0.0675295	0.00881833	0.999854	0.0146653	-0.0725706	-0.0629971	-0.0140812	0.997914	0.519781	0	0	0	1
5007	0.997279	-0.0215269	0.0705085	0.0886014	0.0217555	0.99976	-0.00247461	-0.0810817	-0.0704383	0.00400182	0.997508	0.613308	0	0	0	1
5008	0.997307	-0.0297921	0.0670217	0.122625	0.0302819	0.999521	-0.00630397	-0.120781	-0.0668019	0.00831654	0.997732	0.724704	0	0	0	1
5009	0.997827	-0.0392097	0.0529449	0.139673	0.0378489	0.998933	0.0264647	-0.158761	-0.0539261	-0.0244033	0.998247	0.816391	0	0	0	1
5010	0.998397	-0.0467146	0.0319445	0.154489	0.0455616	0.998316	0.0359146	-0.144057	-0.0335684	-0.0344016	0.998844	0.925778	0	0	0	1
5011	0.998701	-0.049899	0.0103169	0.163222	0.0493801	0.997739	0.0455857	-0.174171	-0.0125683	-0.045017	0.998907	1.00738	0	0	0	1
5012	0.999293	-0.0356654	-0.0118788	0.189181	0.0362334	0.998009	0.0516338	-0.169765	0.0100136	-0.0520277	0.998595	1.08576	0	0	0	1
5013	0.999675	-0.0195071	-0.0163921	0.186917	0.0202482	0.998721	0.0463322	-0.17179	0.0154673	-0.046649	0.998792	1.17144	0	0	0	1
5014	0.999717	-0.00781944	-0.0224614	0.193026	0.00858992	0.999371	0.0344133	-0.169286	0.0221781	-0.0345965	0.999155	1.25964	0	0	0	1
5015	0.999906	-0.00659829	-0.0119827	0.188152	0.00693103	0.999586	0.0279433	-0.183648	0.0117933	-0.0280237	0.999538	1.31196	0	0	0	1
5016	0.998918	0.0242306	0.0396962	0.256976	-0.0247493	0.999614	0.0126274	-0.0965957	-0.0393749	-0.0135962	0.999132	1.37637	0	0	0	1
5019	0.997863	0.0125333	0.0641214	0.232869	-0.0146869	0.99934	0.0332262	-0.110436	-0.0636627	-0.0340969	0.997389	1.44386	0	0	0	1
5020	0.995819	-0.034565	0.0845555	0.321532	0.0290776	0.997443	0.0652887	-0.195196	-0.086596	-0.062557	0.994277	1.50002	0	0	0	1
5021	0.985728	-0.0644851	0.155504	0.265465	0.0568695	0.996977	0.0529397	-0.203117	-0.158448	-0.0433407	0.986416	1.52447	0	0	0	1
5022	0.978102	-0.077712	0.193072	0.286985	0.0720758	0.996747	0.0360575	-0.250518	-0.195246	-0.0213522	0.980522	1.6094	0	0	0	1
5023	0.977716	-0.102935	0.182962	0.455252	0.102173	0.994673	0.0136126	-0.287231	-0.183389	0.00538446	0.983026	1.64951	0	0	0	1
5024	0.96611	-0.12484	0.225934	0.306068	0.126874	0.991903	0.00555271	-0.325919	-0.224797	0.0233006	0.974127	1.71066	0	0	0	1
5025	0.969532	-0.117066	0.21518	0.381431	0.118876	0.992899	0.0045608	-0.30461	-0.214186	0.0211578	0.976564	1.73304	0	0	0	1
5026	0.959417	-0.135239	0.247444	0.402434	0.138008	0.990412	0.00620532	-0.303689	-0.245911	0.0281957	0.968882	1.79815	0	0	0	1
5027	0.953427	-0.13495	0.269751	0.467723	0.138157	0.990385	0.00715244	-0.287871	-0.268122	0.0304486	0.962904	1.85171	0	0	0	1
5028	0.946055	-0.112497	0.303848	0.496582	0.117261	0.993098	0.00258607	-0.274366	-0.302042	0.0331829	0.952717	1.90455	0	0	0	1
5029	0.919959	-0.0971218	0.379792	0.495284	0.108889	0.994008	-0.00956784	-0.257901	-0.376587	0.0501573	0.925022	1.97263	0	0	0	1
5030	0.881911	-0.109142	0.458608	0.39217	0.133001	0.990915	-0.019941	-0.236066	-0.452265	0.0785816	0.888415	2.0606	0	0	0	1
5031	0.854881	-0.0962552	0.509817	0.347461	0.133698	0.990323	-0.0372144	-0.253622	-0.501301	0.0999757	0.859478	2.17503	0	0	0	1
5032	0.855458	-0.0958135	0.508932	0.378836	0.129756	0.991045	-0.0315276	-0.280057	-0.501353	0.0930075	0.860229	2.18557	0	0	0	1
