2651	0.99987	0.00967806	-0.012876	0.0232902	-0.00944738	0.999796	0.0178577	0.000113502	0.0130462	-0.0177337	0.999758	0.107068	0	0	0	1
2652	0.999743	0.0161976	-0.0158434	0.0353964	-0.0158076	0.999576	0.0244334	0.00411118	0.0162325	-0.0241767	0.999576	0.211006	0	0	0	1
2653	0.999584	0.0286389	-0.00325513	0.0461611	-0.0285514	0.999296	0.0243477	-0.0033034	0.00395013	-0.0242447	0.999698	0.321712	0	0	0	1
2654	0.999399	0.0298427	0.0176287	0.0547797	-0.0305131	0.99877	0.0390696	-0.0156145	-0.0164411	-0.039584	0.999081	0.438876	0	0	0	1
2655	0.998118	0.0527548	0.0312773	0.0609921	-0.0543388	0.997159	0.0521637	-0.0433067	-0.0284366	-0.053765	0.998149	0.539007	0	0	0	1
2656	0.997273	0.0624167	0.0393743	0.0787157	-0.0650652	0.995421	0.0700184	-0.0579696	-0.0348237	-0.0723894	0.996768	0.645274	0	0	0	1
2657	0.997345	0.0624364	0.0374727	0.102529	-0.0656012	0.99376	0.0902042	-0.0654388	-0.0316068	-0.092423	0.995218	0.748926	0	0	0	1
2658	0.997967	0.0544856	0.0330543	0.122781	-0.0573171	0.994124	0.0918219	-0.0629201	-0.0278572	-0.0935298	0.995227	0.845252	0	0	0	1
2659	0.998159	0.0510498	0.0327422	0.153213	-0.0534224	0.995658	0.0762281	-0.0609481	-0.0287086	-0.0778369	0.996553	0.960747	0	0	0	1
2660	0.998616	0.0439721	0.0288589	0.179209	-0.0457133	0.996983	0.062739	-0.0567081	-0.026013	-0.0639714	0.997613	1.05914	0	0	0	1
2661	0.999507	0.0312574	0.00307743	0.210115	-0.0313969	0.996989	0.0709021	-0.0690656	-0.000851956	-0.0709637	0.997479	1.1611	0	0	0	1
2662	0.99978	0.00239818	-0.0208586	0.220607	-0.000512158	0.995945	0.0899583	-0.090619	0.0209898	-0.0899278	0.995727	1.27068	0	0	0	1
2663	0.998434	-0.0312375	-0.046414	0.250304	0.0357373	0.994394	0.0995165	-0.115382	0.0430451	-0.101019	0.993953	1.37471	0	0	0	1
2664	0.997541	-0.0331149	-0.0617654	0.263783	0.0398202	0.993056	0.110699	-0.124649	0.0576707	-0.112886	0.991933	1.48015	0	0	0	1
2665	0.99786	-0.0127893	-0.0641198	0.266701	0.0197487	0.993834	0.109108	-0.128937	0.062329	-0.110141	0.99196	1.58106	0	0	0	1
2666	0.997717	0.00985868	-0.0668138	0.271788	-0.00325638	0.99516	0.0982135	-0.117901	0.0674586	-0.0977717	0.99292	1.68702	0	0	0	1
2667	0.997896	0.0232813	-0.0605052	0.269447	-0.0179126	0.995977	0.0878057	-0.103658	0.062306	-0.0865372	0.994298	1.77943	0	0	0	1
2668	0.998932	0.0380159	-0.026264	0.286995	-0.0358737	0.99633	0.0777101	-0.107491	0.0291218	-0.0766849	0.99663	1.88715	0	0	0	1
2669	0.999255	0.0367229	0.0118357	0.30641	-0.0376849	0.994742	0.0952265	-0.113172	-0.00827644	-0.0956016	0.995385	1.99054	0	0	0	1
2670	0.998548	0.0502053	0.0195334	0.304882	-0.0519288	0.99353	0.101005	-0.132673	-0.0143361	-0.101872	0.994694	2.07652	0	0	0	1
2671	0.998479	0.0546056	0.00757115	0.31815	-0.0550835	0.993736	0.0972322	-0.147145	-0.00221431	-0.0975014	0.995233	2.16826	0	0	0	1
2672	0.998754	0.0495643	-0.00573753	0.329706	-0.048879	0.995012	0.0869624	-0.153421	0.0100191	-0.0865736	0.996195	2.26058	0	0	0	1
2673	0.999189	0.0397655	-0.00630843	0.343394	-0.0392342	0.996827	0.0692596	-0.138255	0.00904255	-0.0689559	0.997579	2.36012	0	0	0	1
2674	0.999231	0.0392011	0.000179153	0.365439	-0.0391619	0.998006	0.0494991	-0.127841	0.00176162	-0.0494681	0.998774	2.46776	0	0	0	1
2675	0.998992	0.0442307	0.00761059	0.392427	-0.0444266	0.998625	0.0278415	-0.129409	-0.00636868	-0.0281515	0.999583	2.57647	0	0	0	1
2676	0.998777	0.0493998	-0.0018554	0.407548	-0.0493565	0.998606	0.0187229	-0.131303	0.00277772	-0.0186084	0.999823	2.67282	0	0	0	1
2677	0.998531	0.0477572	-0.0255757	0.418919	-0.0471004	0.99856	0.0256957	-0.157998	0.026766	-0.0244533	0.999343	2.78172	0	0	0	1
2678	0.998506	0.0233479	-0.0494123	0.438581	-0.0221914	0.99947	0.0238256	-0.179979	0.0499424	-0.0226934	0.998494	2.88402	0	0	0	1
2679	0.997785	0.00657823	-0.0661977	0.439834	-0.00448503	0.999487	0.0317195	-0.186527	0.0663724	-0.0313524	0.997302	2.9958	0	0	0	1
2680	0.99636	0.00753529	-0.0849156	0.439252	-0.00340403	0.998808	0.0486915	-0.195876	0.0851813	-0.0482252	0.995198	3.10292	0	0	0	1
2681	0.993986	0.0215586	-0.107362	0.437521	-0.0155053	0.998259	0.0569011	-0.187702	0.108402	-0.0548942	0.99259	3.21271	0	0	0	1
2682	0.99164	0.0338803	-0.124511	0.43333	-0.026033	0.997603	0.0641206	-0.173056	0.126385	-0.0603431	0.990144	3.3244	0	0	0	1
2683	0.990462	0.0404705	-0.131712	0.42088	-0.0317398	0.997199	0.0677239	-0.169975	0.134084	-0.0628974	0.988972	3.43998	0	0	0	1
2684	0.991014	0.0478823	-0.124896	0.40855	-0.03852	0.996338	0.076328	-0.184196	0.128094	-0.0708311	0.989229	3.54792	0	0	0	1
2685	0.98984	0.0698785	-0.12383	0.410188	-0.0558934	0.992019	0.11302	-0.220348	0.13074	-0.10495	0.985846	3.65536	0	0	0	1
2686	0.98701	0.0858859	-0.135778	0.407792	-0.0655824	0.986883	0.147512	-0.232538	0.146666	-0.136692	0.979696	3.76168	0	0	0	1
2687	0.985342	0.0907282	-0.144461	0.40955	-0.063857	0.981439	0.180832	-0.247829	0.158186	-0.168956	0.972847	3.8651	0	0	0	1
2688	0.985572	0.0870312	-0.145166	0.424414	-0.0569394	0.978168	0.199863	-0.240539	0.159391	-0.188714	0.969011	3.97287	0	0	0	1
2689	0.987345	0.0789427	-0.137541	0.432146	-0.0511531	0.979474	0.194971	-0.226469	0.15011	-0.185468	0.971117	4.07415	0	0	0	1
2690	0.987442	0.076931	-0.137988	0.449295	-0.0510602	0.981958	0.182075	-0.235687	0.149505	-0.172743	0.973554	4.18003	0	0	0	1
2691	0.986644	0.0681912	-0.147932	0.469666	-0.0409702	0.982849	0.179803	-0.265025	0.157656	-0.171341	0.972516	4.29677	0	0	0	1
2692	0.985209	0.0487518	-0.164277	0.480356	-0.0154821	0.980079	0.198004	-0.281352	0.170658	-0.192532	0.966337	4.41289	0	0	0	1
2693	0.982783	0.0313735	-0.18208	0.492908	0.00760934	0.977769	0.209547	-0.312024	0.184607	-0.207325	0.960696	4.52104	0	0	0	1
2694	0.980441	0.0230494	-0.195458	0.495425	0.0197827	0.976547	0.214392	-0.326765	0.195816	-0.214065	0.956991	4.62518	0	0	0	1
2695	0.978592	0.0313396	-0.203409	0.486187	0.0156276	0.97417	0.225276	-0.338708	0.205215	-0.223632	0.952825	4.72288	0	0	0	1
2696	0.974978	0.0560424	-0.21512	0.471016	-0.0064188	0.974394	0.224755	-0.336799	0.222207	-0.21775	0.950373	4.8237	0	0	0	1
